TraesCS1A02G013800	R-TAE-1119349	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-1119349	S-methylmethionine cycle	none	Triticum aestivum
TraesCS2D02G200600	R-TAE-2961031	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2961031	Generation of precursor metabolites and energy	none	Triticum aestivum
TraesCS2D02G204400	R-TAE-1119261	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-1119261	Salicylate biosynthesis	none	Triticum aestivum
TraesCS2D02G204400	R-TAE-1119418	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-1119418	Suberin biosynthesis	none	Triticum aestivum
TraesCS2D02G204400	R-TAE-1119582	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-1119582	Phenylpropanoid biosynthesis, initial reactions	none	Triticum aestivum
TraesCS2D02G204400	R-TAE-2744344	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744344	Secondary metabolism	none	Triticum aestivum
TraesCS2D02G204400	R-TAE-2744345	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744345	Metabolism and regulation	none	Triticum aestivum
TraesCS2D02G204700	R-TAE-1119261	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-1119261	Salicylate biosynthesis	none	Triticum aestivum
TraesCS2D02G204700	R-TAE-1119418	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-1119418	Suberin biosynthesis	none	Triticum aestivum
TraesCS2D02G204700	R-TAE-1119582	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-1119582	Phenylpropanoid biosynthesis, initial reactions	none	Triticum aestivum
TraesCS2D02G204700	R-TAE-2744344	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744344	Secondary metabolism	none	Triticum aestivum
TraesCS2D02G204700	R-TAE-2744345	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744345	Metabolism and regulation	none	Triticum aestivum
TraesCS2D02G210400	R-TAE-2744345	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744345	Metabolism and regulation	none	Triticum aestivum
TraesCS2D02G210400	R-TAE-5368291	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-5368291	Inorganic nutrients metabolism	none	Triticum aestivum
TraesCS2D02G210400	R-TAE-9025714	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9025714	Response to iron deficiency	none	Triticum aestivum
TraesCS2D02G210400	R-TAE-9025754	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9025754	Mugineic acid biosynthesis	none	Triticum aestivum
TraesCS2D02G218700	R-TAE-1119261	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-1119261	Salicylate biosynthesis	none	Triticum aestivum
TraesCS2D02G218700	R-TAE-1119418	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-1119418	Suberin biosynthesis	none	Triticum aestivum
TraesCS2D02G218700	R-TAE-1119582	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-1119582	Phenylpropanoid biosynthesis, initial reactions	none	Triticum aestivum
TraesCS2D02G218700	R-TAE-2744344	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744344	Secondary metabolism	none	Triticum aestivum
TraesCS2D02G218700	R-TAE-2744345	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744345	Metabolism and regulation	none	Triticum aestivum
TraesCS2D02G220000	R-TAE-1119367	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-1119367	Polyisoprenoid biosynthesis	none	Triticum aestivum
TraesCS2D02G220000	R-TAE-1119615	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-1119615	Mevalonate pathway	none	Triticum aestivum
TraesCS2D02G220000	R-TAE-2744344	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744344	Secondary metabolism	none	Triticum aestivum
TraesCS2D02G220000	R-TAE-2744345	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744345	Metabolism and regulation	none	Triticum aestivum
TraesCS2D02G225100	R-TAE-1119402	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-1119402	Phospholipid biosynthesis I	none	Triticum aestivum
TraesCS2D02G225100	R-TAE-2744345	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744345	Metabolism and regulation	none	Triticum aestivum
TraesCS2D02G225100	R-TAE-3906998	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-3906998	Fatty acid and lipid metabolism	none	Triticum aestivum
TraesCS2D02G226500	R-TAE-1119533	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-1119533	TCA cycle (plant)	none	Triticum aestivum
TraesCS2D02G226500	R-TAE-2744345	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744345	Metabolism and regulation	none	Triticum aestivum
TraesCS2D02G226500	R-TAE-2961031	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2961031	Generation of precursor metabolites and energy	none	Triticum aestivum
TraesCS2D02G232200	R-TAE-1119434	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-1119434	Phytic acid biosynthesis (lipid-independent)	none	Triticum aestivum
TraesCS2D02G232200	R-TAE-2744344	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744344	Secondary metabolism	none	Triticum aestivum
TraesCS2D02G232200	R-TAE-2744345	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744345	Metabolism and regulation	none	Triticum aestivum
TraesCS2D02G232200	R-TAE-9640027	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9640027	Phytic acid biosynthesis	none	Triticum aestivum
TraesCS2D02G232800	R-TAE-9030769	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9030769	Growth and developmental processes	none	Triticum aestivum
TraesCS2D02G232800	R-TAE-9031669	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9031669	Reproductive structure development	none	Triticum aestivum
TraesCS2D02G232800	R-TAE-9035605	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9035605	Regulation of seed size	none	Triticum aestivum
TraesCS2D02G232800	R-TAE-9623902	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9623902	Seed development	none	Triticum aestivum
TraesCS2D02G234500	R-TAE-1119533	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-1119533	TCA cycle (plant)	none	Triticum aestivum
TraesCS2D02G234500	R-TAE-2744345	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744345	Metabolism and regulation	none	Triticum aestivum
TraesCS2D02G234500	R-TAE-2961031	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2961031	Generation of precursor metabolites and energy	none	Triticum aestivum
TraesCS2D02G236500	R-TAE-1119449	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-1119449	Carotenoid biosynthesis	none	Triticum aestivum
TraesCS2D02G236500	R-TAE-2744344	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744344	Secondary metabolism	none	Triticum aestivum
TraesCS2D02G236500	R-TAE-2744345	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744345	Metabolism and regulation	none	Triticum aestivum
TraesCS2D02G238600	R-TAE-1119519	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-1119519	Calvin cycle	none	Triticum aestivum
TraesCS2D02G238600	R-TAE-2744345	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744345	Metabolism and regulation	none	Triticum aestivum
TraesCS2D02G238600	R-TAE-2883407	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2883407	Carbohydrate metabolism	none	Triticum aestivum
TraesCS2D02G240900	R-TAE-1119502	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-1119502	Allantoin degradation	none	Triticum aestivum
TraesCS2D02G240900	R-TAE-2744345	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744345	Metabolism and regulation	none	Triticum aestivum
TraesCS2D02G240900	R-TAE-5096066	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-5096066	Amine and polyamine biosynthesis	none	Triticum aestivum
TraesCS2D02G249800	R-TAE-1119456	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-1119456	Brassinosteroid biosynthesis II	none	Triticum aestivum
TraesCS2D02G249800	R-TAE-2744341	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744341	Hormone signaling, transport, and metabolism	none	Triticum aestivum
TraesCS2D02G249800	R-TAE-2744345	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744345	Metabolism and regulation	none	Triticum aestivum
TraesCS2D02G251600	R-TAE-1119374	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-1119374	Abscisic acid biosynthesis	none	Triticum aestivum
TraesCS2D02G251600	R-TAE-2744341	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744341	Hormone signaling, transport, and metabolism	none	Triticum aestivum
TraesCS2D02G251600	R-TAE-2744345	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744345	Metabolism and regulation	none	Triticum aestivum
TraesCS2D02G251600	R-TAE-3899368	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-3899368	ABA biosynthesis and mediated signaling	none	Triticum aestivum
TraesCS2D02G251600	R-TAE-9608520	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9608520	Abscisic acid homeostasis	none	Triticum aestivum
TraesCS2D02G251800	R-TAE-1119312	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-1119312	Photorespiration	none	Triticum aestivum
TraesCS2D02G251800	R-TAE-1119596	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-1119596	Glutamate biosynthesis I	none	Triticum aestivum
TraesCS2D02G251800	R-TAE-2744343	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744343	Amino acid metabolism	none	Triticum aestivum
TraesCS2D02G251800	R-TAE-2744345	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744345	Metabolism and regulation	none	Triticum aestivum
TraesCS2D02G251800	R-TAE-5655122	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-5655122	Amino acid biosynthesis	none	Triticum aestivum
TraesCS2D02G254400	R-TAE-2744341	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744341	Hormone signaling, transport, and metabolism	none	Triticum aestivum
TraesCS2D02G254400	R-TAE-2744345	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744345	Metabolism and regulation	none	Triticum aestivum
TraesCS2D02G254400	R-TAE-5632095	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-5632095	Brassinosteroid signaling	none	Triticum aestivum
TraesCS2D02G254400	R-TAE-5679411	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-5679411	Gibberellin signaling	none	Triticum aestivum
TraesCS2D02G254400	R-TAE-9030769	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9030769	Growth and developmental processes	none	Triticum aestivum
TraesCS2D02G254400	R-TAE-9031669	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9031669	Reproductive structure development	none	Triticum aestivum
TraesCS2D02G254400	R-TAE-9035605	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9035605	Regulation of seed size	none	Triticum aestivum
TraesCS2D02G254400	R-TAE-9623902	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9623902	Seed development	none	Triticum aestivum
TraesCS2D02G255500	R-TAE-1119533	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-1119533	TCA cycle (plant)	none	Triticum aestivum
TraesCS2D02G255500	R-TAE-2744345	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744345	Metabolism and regulation	none	Triticum aestivum
TraesCS2D02G255500	R-TAE-2961031	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2961031	Generation of precursor metabolites and energy	none	Triticum aestivum
TraesCS2D02G261300	R-TAE-9030654	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9030654	Primary root development	none	Triticum aestivum
TraesCS2D02G261300	R-TAE-9030769	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9030769	Growth and developmental processes	none	Triticum aestivum
TraesCS2D02G261300	R-TAE-9031670	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9031670	Vegetative structure development	none	Triticum aestivum
TraesCS2D02G261300	R-TAE-9640032	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9640032	Root structure development	none	Triticum aestivum
TraesCS2D02G262400	R-TAE-1119312	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-1119312	Photorespiration	none	Triticum aestivum
TraesCS2D02G262400	R-TAE-2744345	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744345	Metabolism and regulation	none	Triticum aestivum
TraesCS2D02G262700	R-TAE-8934036	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-8934036	Long day regulated expression of florigens	none	Triticum aestivum
TraesCS2D02G262700	R-TAE-8934088	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-8934088	Inflorescence development	none	Triticum aestivum
TraesCS2D02G262700	R-TAE-8934257	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-8934257	Transition from vegetative to reproductive shoot apical meristem	none	Triticum aestivum
TraesCS2D02G262700	R-TAE-9030769	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9030769	Growth and developmental processes	none	Triticum aestivum
TraesCS2D02G262700	R-TAE-9031669	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9031669	Reproductive structure development	none	Triticum aestivum
TraesCS2D02G262700	R-TAE-9609102	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9609102	Flower development	none	Triticum aestivum
TraesCS2D02G271700	R-TAE-1119519	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-1119519	Calvin cycle	none	Triticum aestivum
TraesCS2D02G271700	R-TAE-2744345	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744345	Metabolism and regulation	none	Triticum aestivum
TraesCS2D02G271700	R-TAE-2883407	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2883407	Carbohydrate metabolism	none	Triticum aestivum
TraesCS2D02G272800	R-TAE-1119473	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-1119473	Cytokinins-O-glucoside biosynthesis	none	Triticum aestivum
TraesCS2D02G272800	R-TAE-2744341	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744341	Hormone signaling, transport, and metabolism	none	Triticum aestivum
TraesCS2D02G272800	R-TAE-2744345	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744345	Metabolism and regulation	none	Triticum aestivum
TraesCS2D02G282000	R-TAE-2894886	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2894886	Cellular processes	none	Triticum aestivum
TraesCS2D02G282000	R-TAE-9640670	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9640670	Cell cycle	none	Triticum aestivum
TraesCS2D02G282000	R-TAE-9640713	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9640713	Mitosis	none	Triticum aestivum
TraesCS2D02G282000	R-TAE-9640887	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9640887	G1/S transition	none	Triticum aestivum
TraesCS2D02G282000	R-TAE-9645850	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9645850	Activation of pre-replication complex	none	Triticum aestivum
TraesCS2D02G282000	R-TAE-9675781	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9675781	S phase	none	Triticum aestivum
TraesCS2D02G282000	R-TAE-9675782	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9675782	Maturation	none	Triticum aestivum
TraesCS2D02G282000	R-TAE-9675815	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9675815	Leading strand synthesis	none	Triticum aestivum
TraesCS2D02G282000	R-TAE-9675823	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9675823	DNA strand Elongation	none	Triticum aestivum
TraesCS2D02G282000	R-TAE-9675824	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9675824	DNA replication Initiation	none	Triticum aestivum
TraesCS2D02G282000	R-TAE-9675868	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9675868	Synthesis of DNA	none	Triticum aestivum
TraesCS2D02G282000	R-TAE-9675885	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9675885	Lagging strand synthesis	none	Triticum aestivum
TraesCS2D02G285000	R-TAE-2744341	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744341	Hormone signaling, transport, and metabolism	none	Triticum aestivum
TraesCS2D02G285000	R-TAE-2744345	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744345	Metabolism and regulation	none	Triticum aestivum
TraesCS2D02G285000	R-TAE-5608118	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-5608118	Auxin signalling	none	Triticum aestivum
TraesCS2D02G285000	R-TAE-9030769	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9030769	Growth and developmental processes	none	Triticum aestivum
TraesCS2D02G285000	R-TAE-9031669	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9031669	Reproductive structure development	none	Triticum aestivum
TraesCS2D02G285000	R-TAE-9035605	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9035605	Regulation of seed size	none	Triticum aestivum
TraesCS2D02G285000	R-TAE-9608575	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9608575	Reproductive meristem phase change	none	Triticum aestivum
TraesCS2D02G285000	R-TAE-9623902	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9623902	Seed development	none	Triticum aestivum
TraesCS2D02G285300	R-TAE-2744341	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744341	Hormone signaling, transport, and metabolism	none	Triticum aestivum
TraesCS2D02G285300	R-TAE-2744345	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744345	Metabolism and regulation	none	Triticum aestivum
TraesCS2D02G285300	R-TAE-6787011	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-6787011	Jasmonic acid signaling	none	Triticum aestivum
TraesCS2D02G290100	R-TAE-1119509	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-1119509	Histidine biosynthesis I	none	Triticum aestivum
TraesCS2D02G290100	R-TAE-2744343	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744343	Amino acid metabolism	none	Triticum aestivum
TraesCS2D02G290100	R-TAE-2744345	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744345	Metabolism and regulation	none	Triticum aestivum
TraesCS2D02G290100	R-TAE-5655122	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-5655122	Amino acid biosynthesis	none	Triticum aestivum
TraesCS2D02G292600	R-TAE-1119586	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-1119586	Cyanate degradation	none	Triticum aestivum
TraesCS2D02G292600	R-TAE-2744345	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744345	Metabolism and regulation	none	Triticum aestivum
TraesCS2D02G292600	R-TAE-5368291	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-5368291	Inorganic nutrients metabolism	none	Triticum aestivum
TraesCS2D02G297600	R-TAE-8986768	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-8986768	Anther and pollen development	none	Triticum aestivum
TraesCS2D02G297600	R-TAE-9030769	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9030769	Growth and developmental processes	none	Triticum aestivum
TraesCS2D02G297600	R-TAE-9031669	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9031669	Reproductive structure development	none	Triticum aestivum
TraesCS2D02G307600	R-TAE-2744341	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744341	Hormone signaling, transport, and metabolism	none	Triticum aestivum
TraesCS2D02G307600	R-TAE-2744345	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744345	Metabolism and regulation	none	Triticum aestivum
TraesCS2D02G307600	R-TAE-5608118	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-5608118	Auxin signalling	none	Triticum aestivum
TraesCS2D02G307600	R-TAE-9030769	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9030769	Growth and developmental processes	none	Triticum aestivum
TraesCS2D02G307600	R-TAE-9031669	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9031669	Reproductive structure development	none	Triticum aestivum
TraesCS2D02G307600	R-TAE-9035605	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9035605	Regulation of seed size	none	Triticum aestivum
TraesCS2D02G307600	R-TAE-9623902	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9623902	Seed development	none	Triticum aestivum
TraesCS2D02G308600	R-TAE-1119477	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-1119477	Starch biosynthesis	none	Triticum aestivum
TraesCS2D02G308600	R-TAE-2744345	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744345	Metabolism and regulation	none	Triticum aestivum
TraesCS2D02G308600	R-TAE-2883407	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2883407	Carbohydrate metabolism	none	Triticum aestivum
TraesCS2D02G308600	R-TAE-9030769	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9030769	Growth and developmental processes	none	Triticum aestivum
TraesCS2D02G308600	R-TAE-9031669	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9031669	Reproductive structure development	none	Triticum aestivum
TraesCS2D02G308600	R-TAE-9623902	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9623902	Seed development	none	Triticum aestivum
TraesCS2D02G308600	R-TAE-9626305	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9626305	Regulatory network of nutrient accumulation	none	Triticum aestivum
TraesCS2D02G313400	R-TAE-1119332	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-1119332	Jasmonic acid biosynthesis	none	Triticum aestivum
TraesCS2D02G313400	R-TAE-1119618	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-1119618	13-LOX and 13-HPL pathway	none	Triticum aestivum
TraesCS2D02G313400	R-TAE-2744341	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744341	Hormone signaling, transport, and metabolism	none	Triticum aestivum
TraesCS2D02G313400	R-TAE-2744344	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744344	Secondary metabolism	none	Triticum aestivum
TraesCS2D02G313400	R-TAE-2744345	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744345	Metabolism and regulation	none	Triticum aestivum
TraesCS2D02G314900	R-TAE-1119449	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-1119449	Carotenoid biosynthesis	none	Triticum aestivum
TraesCS2D02G314900	R-TAE-2744344	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744344	Secondary metabolism	none	Triticum aestivum
TraesCS2D02G314900	R-TAE-2744345	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744345	Metabolism and regulation	none	Triticum aestivum
TraesCS2D02G317000	R-TAE-1119473	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-1119473	Cytokinins-O-glucoside biosynthesis	none	Triticum aestivum
TraesCS2D02G317000	R-TAE-2744341	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744341	Hormone signaling, transport, and metabolism	none	Triticum aestivum
TraesCS2D02G317000	R-TAE-2744345	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744345	Metabolism and regulation	none	Triticum aestivum
TraesCS2D02G322900	R-TAE-1119424	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-1119424	Plastid glycolysis	none	Triticum aestivum
TraesCS2D02G322900	R-TAE-1119519	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-1119519	Calvin cycle	none	Triticum aestivum
TraesCS2D02G322900	R-TAE-2744345	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744345	Metabolism and regulation	none	Triticum aestivum
TraesCS2D02G322900	R-TAE-2883407	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2883407	Carbohydrate metabolism	none	Triticum aestivum
TraesCS2D02G325600	R-TAE-2744341	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744341	Hormone signaling, transport, and metabolism	none	Triticum aestivum
TraesCS2D02G325600	R-TAE-2744345	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744345	Metabolism and regulation	none	Triticum aestivum
TraesCS2D02G325600	R-TAE-5632095	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-5632095	Brassinosteroid signaling	none	Triticum aestivum
TraesCS2D02G325600	R-TAE-9030769	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9030769	Growth and developmental processes	none	Triticum aestivum
TraesCS2D02G325600	R-TAE-9031669	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9031669	Reproductive structure development	none	Triticum aestivum
TraesCS2D02G325600	R-TAE-9035605	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9035605	Regulation of seed size	none	Triticum aestivum
TraesCS2D02G325600	R-TAE-9623902	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9623902	Seed development	none	Triticum aestivum
TraesCS2D02G326400	R-TAE-1119494	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-1119494	Tryptophan biosynthesis	none	Triticum aestivum
TraesCS2D02G326400	R-TAE-2744343	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744343	Amino acid metabolism	none	Triticum aestivum
TraesCS2D02G326400	R-TAE-2744345	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744345	Metabolism and regulation	none	Triticum aestivum
TraesCS2D02G326400	R-TAE-5655122	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-5655122	Amino acid biosynthesis	none	Triticum aestivum
TraesCS2D02G326900	R-TAE-1119579	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-1119579	Glycine betaine biosynthesis III	none	Triticum aestivum
TraesCS2D02G326900	R-TAE-2744343	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744343	Amino acid metabolism	none	Triticum aestivum
TraesCS2D02G326900	R-TAE-2744345	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744345	Metabolism and regulation	none	Triticum aestivum
TraesCS2D02G326900	R-TAE-5655122	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-5655122	Amino acid biosynthesis	none	Triticum aestivum
TraesCS2D02G328900	R-TAE-1119304	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-1119304	Putrescine biosynthesis II	none	Triticum aestivum
TraesCS2D02G328900	R-TAE-2744345	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-2744345	Metabolism and regulation	none	Triticum aestivum
TraesCS2D02G328900	R-TAE-5096066	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-5096066	Amine and polyamine biosynthesis	none	Triticum aestivum
TraesCS2D02G335700	R-TAE-9030769	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9030769	Growth and developmental processes	none	Triticum aestivum
TraesCS2D02G335700	R-TAE-9031670	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9031670	Vegetative structure development	none	Triticum aestivum
TraesCS2D02G335700	R-TAE-9639861	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9639861	Development of root hair	none	Triticum aestivum
TraesCS2D02G335700	R-TAE-9640032	https://plantreactome.gramene.org/PathwayBrowser/#/R-TAE-9640032	Root structure development	none	Triticum aestivum
